Operation,Module_A,Module_B,Header,From
Primary,serialization,assert,boost/assert.hpp,boost/archive/archive_exception.hpp boost/archive/basic_archive.hpp boost/archive/basic_binary_iprimitive.hpp boost/archive/basic_binary_oarchive.hpp boost/archive/basic_binary_oprimitive.hpp boost/archive/detail/basic_serializer.hpp boost/archive/detail/oserializer.hpp boost/archive/impl/basic_binary_iarchive.ipp boost/archive/impl/basic_binary_iprimitive.ipp boost/archive/impl/basic_binary_oarchive.ipp boost/archive/impl/basic_text_oarchive.ipp boost/archive/impl/basic_xml_iarchive.ipp boost/archive/impl/xml_wiarchive_impl.ipp boost/archive/iterators/base64_exception.hpp boost/archive/iterators/base64_from_binary.hpp boost/archive/iterators/binary_from_base64.hpp boost/archive/iterators/dataflow.hpp boost/archive/iterators/dataflow_exception.hpp boost/archive/iterators/escape.hpp boost/archive/iterators/insert_linebreaks.hpp boost/archive/iterators/mb_from_wchar.hpp boost/archive/iterators/remove_whitespace.hpp boost/archive/iterators/unescape.hpp boost/archive/iterators/wchar_from_mb.hpp boost/archive/iterators/xml_escape.hpp boost/archive/iterators/xml_unescape.hpp boost/archive/iterators/xml_unescape_exception.hpp boost/archive/xml_archive_exception.hpp boost/serialization/binary_object.hpp boost/serialization/collections_load_imp.hpp boost/serialization/detail/shared_ptr_132.hpp boost/serialization/detail/shared_ptr_nmt_132.hpp boost/serialization/extended_type_info.hpp boost/serialization/extended_type_info_no_rtti.hpp boost/serialization/extended_type_info_typeid.hpp boost/serialization/factory.hpp boost/serialization/item_version_type.hpp boost/serialization/library_version_type.hpp boost/serialization/singleton.hpp boost/serialization/unordered_collections_load_imp.hpp libs/serialization/src/basic_iarchive.cpp libs/serialization/src/basic_oarchive.cpp libs/serialization/src/extended_type_info.cpp libs/serialization/src/extended_type_info_no_rtti.cpp libs/serialization/src/extended_type_info_typeid.cpp libs/serialization/src/void_cast.cpp libs/serialization/src/xml_archive_exception.cpp
Primary,serialization,config,boost/config.hpp,boost/archive/archive_exception.hpp boost/archive/basic_archive.hpp boost/archive/basic_binary_iarchive.hpp boost/archive/basic_binary_iprimitive.hpp boost/archive/basic_binary_oarchive.hpp boost/archive/basic_binary_oprimitive.hpp boost/archive/basic_streambuf_locale_saver.hpp boost/archive/basic_text_iarchive.hpp boost/archive/basic_text_iprimitive.hpp boost/archive/basic_text_oarchive.hpp boost/archive/basic_text_oprimitive.hpp boost/archive/basic_xml_iarchive.hpp boost/archive/basic_xml_oarchive.hpp boost/archive/binary_oarchive.hpp boost/archive/binary_oarchive_impl.hpp boost/archive/binary_wiarchive.hpp boost/archive/binary_woarchive.hpp boost/archive/codecvt_null.hpp boost/archive/detail/archive_serializer_map.hpp boost/archive/detail/basic_iarchive.hpp boost/archive/detail/basic_iserializer.hpp boost/archive/detail/basic_oarchive.hpp boost/archive/detail/basic_oserializer.hpp boost/archive/detail/basic_pointer_iserializer.hpp boost/archive/detail/basic_pointer_oserializer.hpp boost/archive/detail/basic_serializer.hpp boost/archive/detail/basic_serializer_map.hpp boost/archive/detail/check.hpp boost/archive/detail/common_iarchive.hpp boost/archive/detail/common_oarchive.hpp boost/archive/detail/decl.hpp boost/archive/detail/helper_collection.hpp boost/archive/detail/iserializer.hpp boost/archive/detail/oserializer.hpp boost/archive/detail/polymorphic_iarchive_route.hpp boost/archive/detail/polymorphic_oarchive_route.hpp boost/archive/detail/utf8_codecvt_facet.hpp boost/archive/dinkumware.hpp boost/archive/impl/archive_serializer_map.ipp boost/archive/impl/basic_binary_iarchive.ipp boost/archive/impl/basic_binary_iprimitive.ipp boost/archive/impl/basic_binary_oarchive.ipp boost/archive/impl/basic_binary_oprimitive.ipp boost/archive/impl/basic_text_iarchive.ipp boost/archive/impl/basic_text_iprimitive.ipp boost/archive/impl/basic_text_oarchive.ipp boost/archive/impl/basic_text_oprimitive.ipp boost/archive/impl/basic_xml_grammar.hpp boost/archive/impl/text_iarchive_impl.ipp boost/archive/impl/text_oarchive_impl.ipp boost/archive/impl/text_wiarchive_impl.ipp boost/archive/impl/text_woarchive_impl.ipp boost/archive/impl/xml_iarchive_impl.ipp boost/archive/impl/xml_oarchive_impl.ipp boost/archive/impl/xml_wiarchive_impl.ipp boost/archive/impl/xml_woarchive_impl.ipp boost/archive/iterators/base64_exception.hpp boost/archive/iterators/dataflow_exception.hpp boost/archive/iterators/insert_linebreaks.hpp boost/archive/iterators/mb_from_wchar.hpp boost/archive/iterators/wchar_from_mb.hpp boost/archive/iterators/xml_unescape.hpp boost/archive/iterators/xml_unescape_exception.hpp boost/archive/polymorphic_binary_iarchive.hpp boost/archive/polymorphic_binary_oarchive.hpp boost/archive/polymorphic_iarchive.hpp boost/archive/polymorphic_oarchive.hpp boost/archive/polymorphic_text_iarchive.hpp boost/archive/polymorphic_text_oarchive.hpp boost/archive/polymorphic_text_wiarchive.hpp boost/archive/polymorphic_text_woarchive.hpp boost/archive/polymorphic_xml_iarchive.hpp boost/archive/polymorphic_xml_oarchive.hpp boost/archive/polymorphic_xml_wiarchive.hpp boost/archive/polymorphic_xml_woarchive.hpp boost/archive/text_iarchive.hpp boost/archive/text_oarchive.hpp boost/archive/text_wiarchive.hpp boost/archive/text_woarchive.hpp boost/archive/tmpdir.hpp boost/archive/wcslen.hpp boost/archive/xml_archive_exception.hpp boost/archive/xml_oarchive.hpp boost/archive/xml_wiarchive.hpp boost/archive/xml_woarchive.hpp boost/serialization/access.hpp boost/serialization/archive_input_unordered_map.hpp boost/serialization/array.hpp boost/serialization/array_optimization.hpp boost/serialization/array_wrapper.hpp boost/serialization/base_object.hpp boost/serialization/binary_object.hpp boost/serialization/bitset.hpp boost/serialization/boost_array.hpp boost/serialization/collection_traits.hpp boost/serialization/collections_load_imp.hpp boost/serialization/collections_save_imp.hpp boost/serialization/complex.hpp boost/serialization/config.hpp boost/serialization/deque.hpp boost/serialization/detail/is_default_constructible.hpp boost/serialization/detail/shared_count_132.hpp boost/serialization/detail/shared_ptr_132.hpp boost/serialization/export.hpp boost/serialization/extended_type_info.hpp boost/serialization/extended_type_info_no_rtti.hpp boost/serialization/extended_type_info_typeid.hpp boost/serialization/force_include.hpp boost/serialization/forward_list.hpp boost/serialization/hash_collections_load_imp.hpp boost/serialization/hash_collections_save_imp.hpp boost/serialization/hash_map.hpp boost/serialization/hash_set.hpp boost/serialization/level.hpp boost/serialization/library_version_type.hpp boost/serialization/list.hpp boost/serialization/map.hpp boost/serialization/optional.hpp boost/serialization/priority_queue.hpp boost/serialization/queue.hpp boost/serialization/scoped_ptr.hpp boost/serialization/serialization.hpp boost/serialization/set.hpp boost/serialization/shared_ptr.hpp boost/serialization/shared_ptr_132.hpp boost/serialization/shared_ptr_helper.hpp boost/serialization/singleton.hpp boost/serialization/slist.hpp boost/serialization/smart_cast.hpp boost/serialization/split_free.hpp boost/serialization/split_member.hpp boost/serialization/stack.hpp boost/serialization/state_saver.hpp boost/serialization/static_warning.hpp boost/serialization/string.hpp boost/serialization/strong_typedef.hpp boost/serialization/throw_exception.hpp boost/serialization/tracking.hpp boost/serialization/traits.hpp boost/serialization/type_info_implementation.hpp boost/serialization/unordered_collections_load_imp.hpp boost/serialization/unordered_collections_save_imp.hpp boost/serialization/unordered_map.hpp boost/serialization/unordered_set.hpp boost/serialization/utility.hpp boost/serialization/valarray.hpp boost/serialization/vector.hpp boost/serialization/version.hpp boost/serialization/void_cast.hpp libs/serialization/src/basic_iarchive.cpp libs/serialization/src/basic_oarchive.cpp libs/serialization/src/basic_text_wiprimitive.cpp libs/serialization/src/basic_text_woprimitive.cpp libs/serialization/src/basic_xml_grammar.ipp libs/serialization/src/binary_wiarchive.cpp libs/serialization/src/binary_woarchive.cpp libs/serialization/src/extended_type_info.cpp libs/serialization/src/extended_type_info_no_rtti.cpp libs/serialization/src/stl_port.cpp libs/serialization/src/text_wiarchive.cpp libs/serialization/src/text_woarchive.cpp libs/serialization/src/utf8_codecvt_facet.cpp libs/serialization/src/void_cast.cpp libs/serialization/src/xml_grammar.cpp libs/serialization/src/xml_wgrammar.cpp libs/serialization/src/xml_wiarchive.cpp libs/serialization/src/xml_woarchive.cpp
Primary,serialization,config,boost/config/abi_prefix.hpp,boost/archive/detail/abi_prefix.hpp boost/serialization/extended_type_info.hpp boost/serialization/extended_type_info_no_rtti.hpp boost/serialization/extended_type_info_typeid.hpp boost/serialization/void_cast.hpp
Primary,serialization,config,boost/config/abi_suffix.hpp,boost/archive/detail/abi_suffix.hpp boost/serialization/extended_type_info.hpp boost/serialization/extended_type_info_no_rtti.hpp boost/serialization/extended_type_info_typeid.hpp boost/serialization/void_cast.hpp
Primary,serialization,config,boost/config/auto_link.hpp,boost/archive/detail/auto_link_archive.hpp boost/archive/detail/auto_link_warchive.hpp boost/serialization/config.hpp
Primary,serialization,config,boost/cstdint.hpp,boost/archive/basic_binary_iprimitive.hpp boost/archive/basic_binary_oprimitive.hpp boost/archive/detail/interface_iarchive.hpp boost/archive/detail/interface_oarchive.hpp boost/archive/detail/polymorphic_iarchive_route.hpp boost/archive/detail/polymorphic_oarchive_route.hpp boost/archive/dinkumware.hpp boost/archive/polymorphic_iarchive.hpp boost/archive/polymorphic_oarchive.hpp boost/serialization/collection_traits.hpp boost/serialization/item_version_type.hpp boost/serialization/library_version_type.hpp
Primary,serialization,config,boost/detail/workaround.hpp,boost/archive/basic_binary_iarchive.hpp boost/archive/basic_binary_oarchive.hpp boost/archive/basic_text_iarchive.hpp boost/archive/basic_text_iprimitive.hpp boost/archive/basic_text_oarchive.hpp boost/archive/basic_text_oprimitive.hpp boost/archive/detail/interface_oarchive.hpp boost/archive/detail/iserializer.hpp boost/archive/detail/oserializer.hpp boost/archive/impl/basic_binary_iarchive.ipp boost/archive/impl/basic_text_iarchive.ipp boost/archive/impl/basic_xml_grammar.hpp boost/archive/impl/text_iarchive_impl.ipp boost/archive/impl/text_wiarchive_impl.ipp boost/archive/impl/xml_iarchive_impl.ipp boost/archive/impl/xml_wiarchive_impl.ipp boost/archive/iterators/xml_unescape.hpp boost/serialization/base_object.hpp boost/serialization/collections_load_imp.hpp boost/serialization/config.hpp boost/serialization/detail/shared_ptr_132.hpp boost/serialization/extended_type_info_no_rtti.hpp boost/serialization/level.hpp boost/serialization/shared_ptr.hpp boost/serialization/type_info_implementation.hpp boost/serialization/unordered_collections_load_imp.hpp boost/serialization/vector.hpp
Primary,serialization,config,boost/limits.hpp,boost/archive/basic_text_oprimitive.hpp libs/serialization/src/basic_oarchive.cpp
Primary,serialization,core,boost/checked_delete.hpp,boost/serialization/detail/shared_count_132.hpp boost/serialization/detail/shared_ptr_132.hpp boost/serialization/detail/shared_ptr_nmt_132.hpp
Primary,serialization,core,boost/core/addressof.hpp,boost/archive/detail/iserializer.hpp boost/archive/detail/oserializer.hpp boost/serialization/collections_save_imp.hpp boost/serialization/valarray.hpp
Primary,serialization,core,boost/core/ignore_unused.hpp,boost/archive/iterators/wchar_from_mb.hpp
Primary,serialization,core,boost/core/no_exceptions_support.hpp,boost/archive/detail/iserializer.hpp boost/archive/impl/basic_binary_iprimitive.ipp boost/archive/impl/basic_binary_oprimitive.ipp boost/archive/impl/basic_xml_oarchive.ipp boost/archive/impl/xml_iarchive_impl.ipp boost/archive/impl/xml_wiarchive_impl.ipp boost/serialization/state_saver.hpp libs/serialization/src/extended_type_info.cpp libs/serialization/src/extended_type_info_typeid.cpp
Primary,serialization,core,boost/core/nvp.hpp,boost/serialization/nvp.hpp
Primary,serialization,core,boost/core/uncaught_exceptions.hpp,boost/archive/impl/basic_text_oprimitive.ipp boost/archive/impl/xml_iarchive_impl.ipp boost/archive/impl/xml_oarchive_impl.ipp boost/archive/impl/xml_wiarchive_impl.ipp boost/archive/impl/xml_woarchive_impl.ipp
Primary,serialization,core,boost/noncopyable.hpp,boost/archive/basic_archive.hpp boost/archive/basic_streambuf_locale_saver.hpp boost/archive/detail/basic_iarchive.hpp boost/archive/detail/basic_oarchive.hpp boost/archive/detail/basic_oserializer.hpp boost/archive/detail/basic_pointer_iserializer.hpp boost/archive/detail/basic_pointer_oserializer.hpp boost/archive/detail/basic_serializer.hpp boost/archive/detail/basic_serializer_map.hpp boost/serialization/extended_type_info.hpp boost/serialization/singleton.hpp boost/serialization/state_saver.hpp boost/serialization/void_cast.hpp
Primary,serialization,core,boost/utility/enable_if.hpp,boost/serialization/collections_load_imp.hpp
Primary,serialization,detail,boost/detail/utf8_codecvt_facet.hpp,boost/archive/detail/utf8_codecvt_facet.hpp
Primary,serialization,detail,boost/detail/utf8_codecvt_facet.ipp,libs/serialization/src/utf8_codecvt_facet.cpp
Primary,serialization,function,boost/function.hpp,libs/serialization/src/basic_xml_grammar.ipp
Primary,serialization,integer,boost/integer.hpp,boost/archive/basic_binary_iprimitive.hpp boost/archive/basic_binary_oarchive.hpp boost/archive/basic_binary_oprimitive.hpp boost/archive/basic_text_oprimitive.hpp
Primary,serialization,integer,boost/integer_traits.hpp,boost/archive/basic_archive.hpp boost/archive/basic_binary_iarchive.hpp boost/archive/basic_binary_iprimitive.hpp boost/archive/basic_binary_oarchive.hpp boost/archive/basic_binary_oprimitive.hpp boost/archive/detail/polymorphic_iarchive_route.hpp boost/archive/detail/polymorphic_oarchive_route.hpp boost/serialization/collection_traits.hpp boost/serialization/item_version_type.hpp boost/serialization/library_version_type.hpp libs/serialization/src/basic_iarchive.cpp
Primary,serialization,io,boost/io/ios_state.hpp,boost/archive/basic_text_iprimitive.hpp boost/archive/basic_text_oprimitive.hpp boost/archive/impl/xml_wiarchive_impl.ipp libs/serialization/src/basic_xml_grammar.ipp
Primary,serialization,iterator,boost/iterator/filter_iterator.hpp,boost/archive/iterators/remove_whitespace.hpp
Primary,serialization,iterator,boost/iterator/iterator_adaptor.hpp,boost/archive/iterators/dataflow.hpp boost/archive/iterators/escape.hpp boost/archive/iterators/insert_linebreaks.hpp boost/archive/iterators/mb_from_wchar.hpp boost/archive/iterators/remove_whitespace.hpp boost/archive/iterators/transform_width.hpp boost/archive/iterators/unescape.hpp boost/archive/iterators/wchar_from_mb.hpp
Primary,serialization,iterator,boost/iterator/iterator_facade.hpp,boost/archive/iterators/istream_iterator.hpp boost/archive/iterators/ostream_iterator.hpp
Primary,serialization,iterator,boost/iterator/iterator_traits.hpp,boost/archive/iterators/dataflow.hpp boost/archive/iterators/escape.hpp boost/archive/iterators/insert_linebreaks.hpp boost/archive/iterators/remove_whitespace.hpp boost/archive/iterators/transform_width.hpp
Primary,serialization,iterator,boost/iterator/transform_iterator.hpp,boost/archive/iterators/base64_from_binary.hpp boost/archive/iterators/binary_from_base64.hpp
Primary,serialization,iterator,boost/pointee.hpp,boost/archive/iterators/unescape.hpp
Primary,serialization,move,boost/move/utility_core.hpp,boost/serialization/archive_input_unordered_map.hpp boost/serialization/archive_input_unordered_set.hpp boost/serialization/collections_load_imp.hpp boost/serialization/forward_list.hpp boost/serialization/hash_map.hpp boost/serialization/hash_set.hpp boost/serialization/map.hpp boost/serialization/set.hpp boost/serialization/slist.hpp
Primary,serialization,mp11,boost/mp11/list.hpp,boost/serialization/variant2.hpp
Primary,serialization,mpl,boost/mpl/always.hpp,boost/serialization/array_optimization.hpp boost/serialization/array_wrapper.hpp
Primary,serialization,mpl,boost/mpl/and.hpp,boost/serialization/export.hpp boost/serialization/smart_cast.hpp boost/serialization/utility.hpp
Primary,serialization,mpl,boost/mpl/apply.hpp,boost/archive/iterators/dataflow.hpp boost/serialization/array_optimization.hpp boost/serialization/array_wrapper.hpp
Primary,serialization,mpl,boost/mpl/assert.hpp,boost/archive/basic_xml_iarchive.hpp boost/archive/basic_xml_oarchive.hpp boost/archive/detail/check.hpp boost/serialization/export.hpp boost/serialization/version.hpp
Primary,serialization,mpl,boost/mpl/bool.hpp,boost/archive/basic_text_oprimitive.hpp boost/archive/detail/interface_iarchive.hpp boost/archive/detail/interface_oarchive.hpp boost/serialization/extended_type_info.hpp boost/serialization/static_warning.hpp
Primary,serialization,mpl,boost/mpl/bool_fwd.hpp,boost/archive/detail/oserializer.hpp boost/serialization/array_wrapper.hpp boost/serialization/assume_abstract.hpp boost/serialization/export.hpp boost/serialization/is_bitwise_serializable.hpp boost/serialization/static_warning.hpp boost/serialization/traits.hpp boost/serialization/vector.hpp boost/serialization/wrapper.hpp
Primary,serialization,mpl,boost/mpl/comparison.hpp,boost/serialization/version.hpp
Primary,serialization,mpl,boost/mpl/empty.hpp,boost/serialization/variant.hpp
Primary,serialization,mpl,boost/mpl/equal_to.hpp,boost/archive/detail/check.hpp boost/archive/detail/iserializer.hpp boost/archive/detail/oserializer.hpp boost/serialization/tracking.hpp
Primary,serialization,mpl,boost/mpl/eval_if.hpp,boost/archive/detail/check.hpp boost/archive/detail/iserializer.hpp boost/archive/detail/oserializer.hpp boost/archive/iterators/dataflow.hpp boost/serialization/base_object.hpp boost/serialization/level.hpp boost/serialization/priority_queue.hpp boost/serialization/queue.hpp boost/serialization/smart_cast.hpp boost/serialization/split_free.hpp boost/serialization/split_member.hpp boost/serialization/stack.hpp boost/serialization/state_saver.hpp boost/serialization/static_warning.hpp boost/serialization/tracking.hpp boost/serialization/type_info_implementation.hpp boost/serialization/variant.hpp boost/serialization/version.hpp boost/serialization/wrapper.hpp
